,foursquare_id,foursquare_name,inspection_score,checkinsCount,createdAt,hasMenu,isVerified,photos,price,rating,ratingSignals,tipCount
3751,52e5b3ec498e1901518fcb89,Woods Polk Station,91.3333333333,1295,1390785516,False,True,58,2.0,8.1,104.0,23
3752,52e8c2c9498ed1edff40ea4a,Mustafio's,94.0,516,1390985929,False,True,14,1.0,6.0,27.0,8
3753,52e9a7d6498e7fbf496a87ed,San Francisco Vietnam Veterans Memorial,87.4545454545,2,1391044566,False,True,0,,,,0
3754,52eb109611d2f169d2d80599,Loló,92.2857142857,4699,1391136918,False,True,245,2.0,9.3,608.0,100
3755,52eb356a11d25d3099a90011,Le Dix-Sept Pâtisserie,100.0,11,1391146346,True,True,0,1.0,,,0
3756,52ec01bf498eb3664d52c679,Cocoa Cafe,78.6363636364,19,1391198655,False,True,1,1.0,,,0
3757,52ed7a68498e284de7984dfd,Spice Ace,100.0,167,1391295080,False,True,10,,8.6,22.0,6
3758,52efb33f498e5300bf66e245,Réveille Coffee Co.,96.0,10094,1391440703,False,True,394,2.0,9.2,722.0,139
3759,52f13f7011d2e00a950d4f88,Anda Piroshki Haight st.,100.0,118,1391542128,False,True,14,1.0,6.5,11.0,6
3760,52f3d3c311d2fa6250257ba7,Curry Leaf Restaurant,92.6666666667,988,1391711171,False,True,17,2.0,8.5,120.0,29
3761,52f56ab7498e44e780140f01,The Village at 969 Market,96.0,1422,1391815351,False,True,93,,,,2
3762,52f58ce911d203e7b5f72c97,Socola Chocolatier + Barista,96.0,1219,1391824105,False,True,70,2.0,8.3,118.0,28
3763,52f59a86498ecca603416aed,"2EJK, LLC",100.0,19,1391827590,False,True,0,,,,0
3764,52f5a1b0498e0d151c2cfee3,Jack in the Box,95.4285714286,390,1391829424,False,True,24,1.0,6.6,27.0,1
3765,52f5b654498e825c769554a4,Prubechu,95.7142857143,639,1391834708,False,True,73,2.0,9.1,107.0,30
3766,52f68391498e8f7e37301c92,Barbary Coast,94.8,936,1391887249,False,True,113,,8.4,16.0,3
3767,52f6ef60498e618cf9fa1296,The Pizza Shop,100.0,1450,1391914848,False,True,52,1.0,8.0,102.0,22
3768,52f7c713498e048749277103,Wing Lee Restaurant,83.25,138,1391970067,False,True,3,1.0,,,3
3769,52fa76e6498ee6bf78da4fc1,Long Bridge Pizza Co.,97.25,2194,1392146150,False,True,87,2.0,9.1,176.0,30
3770,52fa8f4511d2aee7d4af7824,Ty Sandwich,86.5384615385,305,1392152389,False,True,12,1.0,7.9,22.0,8
3771,52faed3c11d2a28ddfef150f,Hopwater Distribution,90.2,6327,1392176444,False,True,326,1.0,8.7,545.0,84
3772,5303f1c9498eb29577d2d465,Juice Shop,96.8,804,1392767433,True,True,25,1.0,8.2,41.0,6
3773,53042792498eea25c0aab393,Topsy's Fun House,92.1666666667,2328,1392781202,False,True,81,2.0,6.1,119.0,23
3774,5306684e11d28bd0950b2a3a,House of Thai 2,90.4,960,1392928846,False,True,13,2.0,7.6,56.0,10
3775,5306cd40498e84c32588d25d,Lobsta Truck,88.0833333333,215,1392954688,False,True,19,1.0,5.1,19.0,3
3776,530e9b5c498eb07279ec8974,Diamond Café,94.3333333333,617,1393466204,False,True,14,1.0,6.5,48.0,10
3777,530f7e6b498e8713cf8215eb,Ha Tien Cove,91.875,139,1393524331,False,True,2,2.0,,,1
3778,5310f412498e21dac147f8da,Cantina Verde,86.2,1211,1393619986,False,True,17,1.0,7.4,56.0,15
3779,53122cb911d2df9a55fb2540,TJ Cafe,98.6666666667,134,1393700025,False,True,1,1.0,6.1,15.0,4
3780,53124c25498e1c8d62af3207,Nieves Cinco de Mayo,86.0,95,1393708069,False,True,19,1.0,,,0
3781,5314cd3b498e023e8c28875c,Jane,90.0833333333,3775,1393872187,False,True,189,2.0,8.7,354.0,49
3782,53192adc498e20ab5bf6d887,Trou Normand,91.25,5243,1394158300,True,True,327,2.0,9.1,549.0,101
